Date,Subway Residual,Buses Residual,LIRR Residual
2022-02-18,195016.146382167,140680.65980462357,5588.580077914608
2022-02-19,197882.89662629506,125329.47828608542,16704.938927057592
2022-02-20,297398.3667441397,100308.59463290684,16553.859866677987
2022-02-21,-405852.76251436863,-220916.88614688208,-16944.339264166323
2022-02-22,-121546.06151728984,-89950.83289363002,-7721.479884295346
2022-02-23,-20557.94390962785,-56145.673295583576,-2620.8684200768475
2022-02-24,-80222.60470091831,-93073.61995763774,-6881.780156240944
2022-02-25,-190214.37385511352,-178775.4357645677,-11818.727751457554
2022-02-26,44150.49289126927,4886.607278524898,5473.581260520892
2022-02-27,23564.45048754476,30649.94856573362,6316.958343982886
2022-02-28,239955.47288503917,98733.54743054044,4111.214914506025
2022-03-01,70756.09518042859,28354.676555263344,12030.799173919004
2022-03-02,116312.79605443869,65098.13220488629,12141.894770373576
2022-03-03,117421.35831374442,43504.8962592294,7660.304157128674
2022-03-04,93181.3664611266,23497.929342467804,3783.4393960984453
2022-03-05,109093.68574761832,32483.835967624793,2429.0045166049968
2022-03-06,17823.347762447316,8114.50018146215,-3575.9583203030925
2022-03-07,155404.8244601325,68914.30209394591,8852.694810302462
2022-03-08,125843.65411907714,36599.997489615576,3339.95983821759
2022-03-09,-2460.639447182417,-52757.26860132115,1020.0030827751616
2022-03-10,198543.47178986017,75343.22343017277,11213.886018424499
2022-03-11,140967.24900085712,63096.90320052672,14979.049411862186
2022-03-12,-109109.28277836926,-91711.09987190994,-8095.685282609673
2022-03-13,46800.09304264095,8179.309814313427,4412.981335780991
2022-03-14,155640.95652322425,71416.28666175692,13120.29282614417
2022-03-15,114958.0064065298,42014.17983980989,10260.946653981024
2022-03-16,146253.8953046752,62829.26420403784,10577.022212919983
2022-03-17,2798.0544732618146,-20505.94660070073,5677.74098384165
2022-03-18,183593.78406484379,66060.74861014332,12179.507481732697
2022-03-19,116981.6011648965,48647.55108673009,8256.203182075202
2022-03-20,180548.7312261043,23275.996094576083,8369.47014615123
2022-03-21,74441.22866171878,19005.706742990064,9274.627365151391
2022-03-22,134489.17670642352,26376.68539584987,7629.739051815617
2022-03-23,121477.58743366553,24451.411649955437,5488.188443253515
2022-03-24,137879.57582295872,29751.414584122598,9641.307625779038
2022-03-25,150208.98577134172,47587.85659473529,8400.952870906272
2022-03-26,96196.06669471972,4475.303581760498,4415.247601564799
2022-03-27,74385.60555764008,22547.930048923707,5691.664169636555
2022-03-28,116106.024648224,12600.77979970863,3507.2722365496447
2022-03-29,160740.9428459704,45359.80101072416,1101.9983660765283
2022-03-30,169689.39836775046,76700.72438060679,3439.2819395833358
2022-03-31,155644.75631756661,95645.17444746546,6087.945459565177
2022-04-01,187819.2919532461,98526.9148909126,287.6942060641886
2022-04-02,243408.25673346734,123538.0928841366,11900.460267384566
2022-04-03,5609.3764633005485,15036.97135895677,4160.40529923336
2022-04-04,150807.26212317776,86206.10620370577,7250.549963988655
2022-04-05,184538.77611257695,63567.82624045783,7293.374191436771
2022-04-06,175796.22262173193,31605.556950301398,7758.484795034892
2022-04-07,172026.18795168214,30203.021947390633,4254.811762506259
2022-04-08,198527.67029057816,59629.87887875014,4337.891798354423
2022-04-09,160773.18448347598,32450.248497399967,5266.105794774368
2022-04-10,217833.65313556744,70966.65273880982,4705.145494412718
2022-04-11,329701.6311199288,126881.44180722116,9823.280382453377
2022-04-12,38720.40925432043,102322.68486456247,8770.090479577892
2022-04-13,56995.566628237255,73491.93023386947,5109.920215821214
2022-04-14,71267.66997410823,26223.700775193283,4988.713420007989
2022-04-15,-162821.55028204387,-111037.61172399053,12005.566453957668
2022-04-16,-19583.338338301517,-20268.005158083513,12689.004751657281
2022-04-17,6626.25505003985,-31574.650861601112,10103.894504662225
2022-04-18,-184147.27920154296,-159108.84560276556,3661.1958775225794
2022-04-19,-140219.6812311234,-178916.42418607115,5345.335510934208
2022-04-20,-137429.07501814514,-144044.2330644132,7417.950183635636
2022-04-21,-99864.2207036782,-101912.30047970894,6852.857156074519
2022-04-22,-60897.14401499182,-83122.89851965033,3688.894779472437
2022-04-23,101131.8007966415,13792.215974436142,3288.932896114129
2022-04-24,80145.55022074515,9099.694942212664,3566.058401978633
2022-04-25,137144.44402368506,76972.02721759002,9214.540938415914
2022-04-26,65519.88634476345,10014.492605517618,3583.6072056186676
2022-04-27,134147.44944019802,44118.373405908234,5522.363818055863
2022-04-28,56875.6037038411,9805.912828813074,5051.092152722616
2022-04-29,192082.1079602153,101735.2411349772,12298.661676624615
2022-04-30,125942.64085368253,66679.43848637561,8954.160594771238
2022-05-01,54024.86773002893,14988.500500261318,3935.7658685059287
2022-05-02,-143114.95631620707,-119719.96111491532,-63.43127101918799
2022-05-03,87393.19206680078,19155.015937610995,8628.608915656543
2022-05-04,17642.729291132186,-4192.359584362945,3174.952047234139
2022-05-05,139701.93290770706,69229.52606554143,9485.902629491233
2022-05-06,23268.548052430153,-29668.176615165547,-2245.6967510159593
2022-05-07,-173035.9331754269,-107025.45342312008,-5449.324553555809
2022-05-08,-38738.10442546941,-29938.478402533103,2918.2652122938307
2022-05-09,208451.93194896262,94591.97569812112,7581.287591012166
2022-05-10,62014.99371993728,17866.193415026646,751.3909280365333
2022-05-11,52477.64542513434,26511.998751149047,6949.633993873984
2022-05-12,53320.066976563074,26093.376379860332,2390.2303606408823
2022-05-13,97978.46087138914,39286.56540560769,-46.678274175705155
2022-05-14,56141.145446669776,-1335.5876744564157,533.0034333354561
2022-05-15,-6313.073777872603,-11078.892797181848,-1647.4887514824804
2022-05-16,178129.94000260998,80655.70152046974,10932.702577209595
2022-05-17,93692.70557858702,19216.102419512114,4718.320770836581
2022-05-18,126102.68690966442,27847.948424120434,5420.681813389441
2022-05-19,42734.68807010725,-12552.470320049906,1641.1039981646463
2022-05-20,84064.25476175174,25514.8441620823,8645.063490246452
2022-05-21,121469.83142403048,20259.96553125116,953.6504095504351
2022-05-22,-10039.833345471881,-19758.64758085506,-1597.9528272598982
2022-05-23,211456.39076663693,100480.11157453316,14653.19988328364
2022-05-24,-11324.179679553956,-15481.306174322963,2107.656783706858
2022-05-25,12419.106510925107,6271.598515922669,-1671.977343065315
2022-05-26,54931.44841213245,42158.34486225713,899.6252342400549
2022-05-27,-106924.00788393058,-20456.44662480522,-4600.61824975934
2022-05-28,61805.943795709405,54226.084951683646,10183.42404124618
2022-05-29,428918.1634353525,206110.80979080475,27208.01052289791
2022-05-30,-626199.0607346995,-283959.2198809517,-42945.886911649606
2022-05-31,138217.8771263007,139486.26404610486,2966.7496957724215
2022-06-01,-32436.856461911462,-4100.050274424721,-379.6292483882862
2022-06-02,12630.71590441605,16706.858912400436,-516.7236572897818
2022-06-03,124655.34860819392,67609.75079723494,6550.429204609827
2022-06-04,54639.301817392465,42823.28860031441,2099.931982623064
2022-06-05,-126412.19706441183,-41594.604562374996,-7676.588544245373
2022-06-06,212734.95651118876,111538.63940478396,12175.602799781918
2022-06-07,12931.195668421686,-18563.486262851628,4257.255563460378
2022-06-08,168005.7886133478,91127.66941141128,8230.663772977772
2022-06-09,-18621.802665867377,-24574.402205026243,1782.2020124029077
2022-06-10,52430.8055063677,21348.349485841114,5992.35492505462
2022-06-11,2472.5135719799437,-18762.976220736047,11710.341433643422
2022-06-12,-171777.5844945386,-87724.58135208883,-4210.086305229546
2022-06-13,283434.11031130934,142924.58815976465,17151.85057902345
2022-06-14,33289.934369679075,9349.721159807872,374.10464138674433
