date,time,temp_c,temp_f,precip_mm,precip_in,humidity,wind_kph,wind_mph,wind_dir,pressure_mb,pressure_in,cloud,feelslike_c,feelslike_f,uv,gust_kph,gust_mph,condition_text,condition_code
2023-12-24,2023-12-24 08:00,5.1,41.1,0.14,0.01,84,3.6,2.2,SW,1030.0,30.41,100,4.8,40.6,2.0,5.8,3.6,Patchy rain possible,1063
2023-12-24,2023-12-24 09:00,5.1,41.2,0.04,0.0,85,4.0,2.5,SW,1030.0,30.41,100,4.7,40.4,2.0,6.3,3.9,Patchy rain possible,1063
2023-12-24,2023-12-24 10:00,5.2,41.3,0.24,0.01,86,3.2,2.0,SSW,1030.0,30.42,100,5.1,41.2,2.0,5.1,3.2,Light drizzle,1153
2023-12-24,2023-12-24 11:00,5.3,41.5,0.05,0.0,88,2.5,1.6,SSW,1031.0,30.43,100,5.3,41.5,2.0,3.9,2.4,Patchy rain possible,1063
2023-12-24,2023-12-24 12:00,5.5,41.9,0.01,0.0,87,2.9,1.8,SW,1030.0,30.42,100,5.5,41.9,2.0,4.4,2.8,Patchy rain possible,1063
2023-12-24,2023-12-24 13:00,5.9,42.6,0.0,0.0,85,2.2,1.3,SW,1029.0,30.4,100,5.9,42.6,2.0,3.2,2.0,Overcast,1009
2023-12-24,2023-12-24 14:00,6.3,43.3,0.01,0.0,82,3.2,2.0,SW,1029.0,30.38,100,6.3,43.4,2.0,4.6,2.9,Patchy rain possible,1063
2023-12-24,2023-12-24 15:00,6.3,43.4,0.12,0.0,82,2.2,1.3,SW,1029.0,30.38,100,6.3,43.4,2.0,3.1,1.9,Patchy rain possible,1063
2023-12-24,2023-12-24 16:00,6.0,42.9,0.23,0.01,85,1.1,0.7,WSW,1029.0,30.38,100,6.0,42.9,2.0,1.6,1.0,Light drizzle,1153
2023-12-24,2023-12-24 17:00,6.0,42.7,0.01,0.0,86,0.7,0.4,N,1029.0,30.38,100,6.0,42.7,0.0,1.1,0.7,Patchy rain possible,1063
2023-12-24,2023-12-24 18:00,6.0,42.7,0.0,0.0,86,2.2,1.3,NE,1029.0,30.38,100,6.0,42.7,0.0,3.3,2.0,Overcast,1009
2023-12-24,2023-12-24 19:00,6.0,42.8,0.0,0.0,86,2.2,1.3,ENE,1029.0,30.39,100,6.0,42.8,0.0,3.3,2.1,Overcast,1009
2023-12-24,2023-12-24 20:00,5.9,42.6,0.0,0.0,86,1.1,0.7,ENE,1030.0,30.4,100,5.9,42.6,0.0,1.7,1.1,Overcast,1009
2023-12-24,2023-12-24 21:00,5.8,42.5,0.0,0.0,86,1.4,0.9,E,1030.0,30.4,100,5.8,42.5,0.0,2.3,1.4,Overcast,1009
2023-12-24,2023-12-24 22:00,5.9,42.5,0.0,0.0,86,1.8,1.1,NE,1030.0,30.41,100,5.9,42.5,0.0,2.9,1.8,Overcast,1009
2023-12-24,2023-12-24 23:00,5.9,42.6,0.0,0.0,86,2.5,1.6,ENE,1030.0,30.41,100,5.9,42.6,0.0,4.0,2.5,Overcast,1009
2023-12-25,2023-12-25 00:00,6.3,43.3,0.0,0.0,77,1.4,0.9,ENE,1030.0,30.43,100,6.3,43.3,0.0,2.5,1.6,Overcast,1009
2023-12-25,2023-12-25 01:00,6.3,43.4,0.0,0.0,77,2.9,1.8,NE,1030.0,30.41,91,6.3,43.4,0.0,5.0,3.1,Overcast,1009
2023-12-25,2023-12-25 02:00,6.3,43.3,0.0,0.0,77,2.5,1.6,NE,1030.0,30.41,57,6.3,43.3,0.0,4.4,2.7,Partly cloudy,1003
2023-12-25,2023-12-25 03:00,6.3,43.4,0.0,0.0,77,2.5,1.6,NE,1030.0,30.42,70,6.3,43.4,0.0,4.4,2.7,Cloudy,1006
2023-12-25,2023-12-25 04:00,6.3,43.3,0.0,0.0,78,2.9,1.8,NNE,1030.0,30.42,49,6.3,43.3,0.0,5.0,3.1,Partly cloudy,1003
2023-12-25,2023-12-25 05:00,6.2,43.1,0.0,0.0,78,4.0,2.5,NNE,1030.0,30.42,67,5.9,42.5,0.0,6.9,4.3,Cloudy,1006
2023-12-25,2023-12-25 06:00,6.1,43.0,0.0,0.0,78,4.7,2.9,NE,1030.0,30.42,52,5.5,41.8,0.0,8.2,5.1,Partly cloudy,1003
2023-12-25,2023-12-25 07:00,6.0,42.8,0.0,0.0,80,5.8,3.6,NE,1030.0,30.43,32,5.0,40.9,0.0,10.4,6.4,Partly cloudy,1003
2023-12-25,2023-12-25 08:00,6.0,42.8,0.0,0.0,82,6.1,3.8,ENE,1030.0,30.43,27,4.8,40.7,3.0,11.1,6.9,Partly cloudy,1003
2023-12-25,2023-12-25 09:00,6.1,42.9,0.0,0.0,84,4.0,2.5,ENE,1031.0,30.44,23,5.7,42.3,3.0,7.0,4.4,Sunny,1000
2023-12-25,2023-12-25 10:00,6.6,43.9,0.0,0.0,81,2.9,1.8,NE,1032.0,30.47,32,6.6,43.9,3.0,4.7,2.9,Partly cloudy,1003
2023-12-25,2023-12-25 11:00,6.9,44.4,0.0,0.0,81,4.3,2.7,ENE,1032.0,30.47,33,6.5,43.7,3.0,6.9,4.3,Partly cloudy,1003
2023-12-25,2023-12-25 12:00,7.8,46.1,0.0,0.0,77,3.6,2.2,NE,1031.0,30.46,23,7.9,46.1,3.0,5.2,3.2,Sunny,1000
2023-12-25,2023-12-25 13:00,8.6,47.5,0.0,0.0,73,1.4,0.9,NE,1031.0,30.44,19,8.6,47.5,3.0,1.9,1.2,Sunny,1000
2023-12-25,2023-12-25 14:00,9.4,48.8,0.0,0.0,69,4.0,2.5,ENE,1030.0,30.41,16,9.4,48.9,3.0,5.2,3.2,Sunny,1000
2023-12-25,2023-12-25 15:00,10.0,50.0,0.0,0.0,66,4.3,2.7,ESE,1030.0,30.41,15,10.0,49.9,3.0,5.7,3.5,Sunny,1000
2023-12-25,2023-12-25 16:00,10.0,50.1,0.0,0.0,66,4.0,2.5,ESE,1030.0,30.4,12,10.2,50.3,4.0,5.5,3.4,Sunny,1000
2023-12-25,2023-12-25 17:00,9.6,49.3,0.0,0.0,68,5.0,3.1,ESE,1030.0,30.4,12,9.3,48.7,0.0,7.6,4.7,Clear,1000
2023-12-25,2023-12-25 18:00,8.7,47.6,0.0,0.0,73,4.7,2.9,ESE,1029.0,30.4,12,8.4,47.1,0.0,7.9,4.9,Clear,1000
2023-12-25,2023-12-25 19:00,8.2,46.8,0.0,0.0,76,6.5,4.0,E,1030.0,30.41,10,7.3,45.2,0.0,11.2,7.0,Clear,1000
2023-12-25,2023-12-25 20:00,7.7,45.9,0.0,0.0,80,5.4,3.4,E,1030.0,30.42,14,7.0,44.7,0.0,9.7,6.0,Clear,1000
2023-12-25,2023-12-25 21:00,7.3,45.2,0.0,0.0,83,6.5,4.0,E,1030.0,30.41,12,6.3,43.3,0.0,12.0,7.4,Clear,1000
2023-12-25,2023-12-25 22:00,6.9,44.5,0.0,0.0,87,5.0,3.1,ENE,1029.0,30.4,20,6.3,43.3,0.0,9.6,6.0,Clear,1000
2023-12-25,2023-12-25 23:00,6.7,44.1,0.0,0.0,90,6.5,4.0,ENE,1029.0,30.39,42,5.6,42.0,0.0,12.5,7.8,Partly cloudy,1003
2023-12-26,2023-12-26 00:00,5.9,42.7,0.0,0.0,90,4.3,2.7,N,1028.0,30.37,9,5.4,41.7,0.0,8.4,5.2,Clear,1000
2023-12-26,2023-12-26 01:00,5.7,42.3,0.0,0.0,92,6.1,3.8,N,1028.0,30.36,18,4.5,40.2,0.0,11.9,7.4,Clear,1000
2023-12-26,2023-12-26 02:00,5.5,41.9,0.0,0.0,94,6.5,4.0,N,1028.0,30.35,33,4.2,39.5,0.0,12.7,7.9,Partly cloudy,1003
2023-12-26,2023-12-26 03:00,5.5,41.9,0.0,0.0,95,6.8,4.3,NNE,1028.0,30.36,40,4.0,39.2,0.0,13.2,8.2,Mist,1030
2023-12-26,2023-12-26 04:00,5.3,41.5,0.0,0.0,96,6.8,4.3,NNE,1028.0,30.36,53,3.8,38.8,0.0,13.3,8.3,Mist,1030
2023-12-26,2023-12-26 05:00,5.2,41.3,0.0,0.0,96,6.8,4.3,NNE,1027.0,30.34,65,3.7,38.6,0.0,13.3,8.3,Mist,1030
2023-12-26,2023-12-26 06:00,5.1,41.1,0.0,0.0,97,7.2,4.5,NNE,1027.0,30.33,100,3.4,38.2,0.0,14.1,8.8,Fog,1135
2023-12-26,2023-12-26 07:00,5.0,41.1,0.0,0.0,97,6.8,4.3,NNE,1027.0,30.33,100,3.5,38.3,0.0,13.3,8.3,Fog,1135
2023-12-26,2023-12-26 08:00,5.0,41.0,0.0,0.0,97,6.5,4.0,NNE,1027.0,30.33,100,3.6,38.4,2.0,12.7,7.9,Fog,1135
2023-12-26,2023-12-26 09:00,5.2,41.4,0.0,0.0,97,7.2,4.5,NE,1027.0,30.32,100,3.6,38.5,2.0,13.9,8.6,Fog,1135
2023-12-26,2023-12-26 10:00,6.1,43.0,0.0,0.0,95,4.7,2.9,NNE,1027.0,30.33,60,5.5,41.8,2.0,8.1,5.1,Mist,1030
2023-12-26,2023-12-26 11:00,7.3,45.2,0.0,0.0,89,5.0,3.1,NE,1027.0,30.33,42,6.7,44.1,3.0,7.9,4.9,Partly cloudy,1003
2023-12-26,2023-12-26 12:00,8.3,47.0,0.0,0.0,85,5.8,3.6,ENE,1026.0,30.31,30,7.6,45.7,3.0,8.4,5.2,Partly cloudy,1003
2023-12-26,2023-12-26 13:00,9.4,48.9,0.0,0.0,82,4.0,2.5,ENE,1025.0,30.27,30,9.4,48.9,3.0,5.4,3.4,Partly cloudy,1003
2023-12-26,2023-12-26 14:00,10.2,50.3,0.0,0.0,80,3.6,2.2,E,1024.0,30.25,46,10.4,50.8,4.0,4.8,3.0,Partly cloudy,1003
2023-12-26,2023-12-26 15:00,10.7,51.2,0.0,0.0,81,6.5,4.0,E,1024.0,30.23,44,10.1,50.2,4.0,8.9,5.5,Partly cloudy,1003
2023-12-26,2023-12-26 16:00,10.6,51.1,0.0,0.0,84,4.3,2.7,E,1024.0,30.23,83,10.7,51.2,3.0,6.3,3.9,Cloudy,1006
2023-12-26,2023-12-26 17:00,10.3,50.5,0.0,0.0,88,5.4,3.4,E,1023.0,30.22,77,9.9,49.9,0.0,8.4,5.2,Cloudy,1006
2023-12-26,2023-12-26 18:00,10.0,49.9,0.0,0.0,91,4.0,2.5,ESE,1024.0,30.23,100,10.1,50.1,0.0,6.4,4.0,Overcast,1009
2023-12-26,2023-12-26 19:00,9.8,49.6,0.0,0.0,94,5.4,3.4,ESE,1024.0,30.23,83,9.4,48.9,0.0,8.9,5.5,Cloudy,1006
2023-12-26,2023-12-26 20:00,9.4,48.9,0.0,0.0,96,5.8,3.6,E,1023.0,30.21,79,8.9,47.9,0.0,9.9,6.2,Mist,1030
2023-12-26,2023-12-26 21:00,8.9,48.1,0.0,0.0,96,6.1,3.8,E,1023.0,30.2,80,8.2,46.8,0.0,11.2,6.9,Mist,1030
2023-12-26,2023-12-26 22:00,8.6,47.6,0.0,0.0,97,5.8,3.6,E,1022.0,30.18,88,8.0,46.4,0.0,10.7,6.6,Mist,1030
2023-12-26,2023-12-26 23:00,8.7,47.7,0.0,0.0,97,4.0,2.5,E,1022.0,30.18,100,8.7,47.7,0.0,7.2,4.5,Mist,1030
2023-12-27,2023-12-27 00:00,8.2,46.8,0.0,0.0,93,3.6,2.2,SE,1023.0,30.2,53,8.3,46.9,0.0,6.6,4.1,Partly cloudy,1003
2023-12-27,2023-12-27 01:00,8.3,47.0,0.01,0.0,93,4.0,2.5,SE,1022.0,30.18,59,8.2,46.8,0.0,7.2,4.5,Patchy rain possible,1063
2023-12-27,2023-12-27 02:00,8.3,47.0,0.21,0.01,94,2.5,1.6,SSW,1022.0,30.17,71,8.3,47.0,0.0,4.5,2.8,Patchy light drizzle,1150
2023-12-27,2023-12-27 03:00,8.3,46.9,0.09,0.0,95,3.6,2.2,SSE,1022.0,30.17,72,8.4,47.0,0.0,6.6,4.1,Mist,1030
2023-12-27,2023-12-27 04:00,8.4,47.1,0.02,0.0,95,4.0,2.5,S,1021.0,30.16,74,8.3,46.9,0.0,7.3,4.5,Mist,1030
2023-12-27,2023-12-27 05:00,8.4,47.2,0.01,0.0,95,4.7,2.9,SE,1020.0,30.13,64,8.1,46.6,0.0,8.7,5.4,Mist,1030
2023-12-27,2023-12-27 06:00,8.4,47.1,0.01,0.0,95,4.0,2.5,SE,1020.0,30.11,100,8.3,47.0,0.0,7.5,4.6,Mist,1030
2023-12-27,2023-12-27 07:00,8.4,47.1,0.03,0.0,95,4.0,2.5,E,1019.0,30.1,100,8.3,47.0,0.0,7.5,4.7,Mist,1030
2023-12-27,2023-12-27 08:00,8.5,47.3,0.03,0.0,95,5.8,3.6,ESE,1019.0,30.1,77,7.8,46.1,2.0,10.8,6.7,Mist,1030
2023-12-27,2023-12-27 09:00,8.5,47.3,0.0,0.0,94,4.3,2.7,ESE,1019.0,30.09,100,8.3,47.0,2.0,8.0,5.0,Mist,1030
2023-12-27,2023-12-27 10:00,8.8,47.8,0.0,0.0,92,5.8,3.6,E,1019.0,30.08,87,8.2,46.7,2.0,10.5,6.5,Cloudy,1006
2023-12-27,2023-12-27 11:00,9.1,48.4,0.0,0.0,89,6.5,4.0,ESE,1018.0,30.07,74,8.3,47.0,2.0,11.6,7.2,Cloudy,1006
2023-12-27,2023-12-27 12:00,9.5,49.0,0.0,0.0,86,6.5,4.0,ESE,1018.0,30.05,56,8.7,47.7,3.0,11.3,7.0,Partly cloudy,1003
2023-12-27,2023-12-27 13:00,10.3,50.5,0.0,0.0,82,6.5,4.0,ESE,1016.0,30.01,45,9.7,49.4,4.0,10.2,6.4,Partly cloudy,1003
2023-12-27,2023-12-27 14:00,10.5,50.9,0.0,0.0,81,7.6,4.7,E,1015.0,29.97,61,9.7,49.5,4.0,11.9,7.4,Partly cloudy,1003
2023-12-27,2023-12-27 15:00,10.8,51.4,0.0,0.0,80,8.3,5.1,E,1014.0,29.95,100,9.8,49.7,3.0,13.2,8.2,Overcast,1009
2023-12-27,2023-12-27 16:00,10.3,50.6,0.03,0.0,83,6.5,4.0,E,1014.0,29.94,100,9.7,49.5,3.0,11.1,6.9,Patchy rain possible,1063
2023-12-27,2023-12-27 17:00,10.2,50.3,0.09,0.0,86,10.8,6.7,E,1013.0,29.91,100,8.7,47.6,0.0,19.0,11.8,Patchy rain possible,1063
2023-12-27,2023-12-27 18:00,10.1,50.2,0.42,0.02,88,7.6,4.7,ENE,1012.0,29.88,100,9.2,48.6,0.0,13.2,8.2,Light drizzle,1153
2023-12-27,2023-12-27 19:00,9.6,49.3,3.14,0.12,94,6.5,4.0,NE,1012.0,29.88,100,8.9,48.0,0.0,11.3,7.0,Moderate rain,1189
2023-12-27,2023-12-27 20:00,9.6,49.2,4.09,0.16,97,10.4,6.5,ENE,1011.0,29.86,100,8.1,46.5,0.0,17.8,11.1,Moderate rain,1189
2023-12-27,2023-12-27 21:00,9.8,49.6,8.65,0.34,99,8.6,5.4,E,1011.0,29.84,100,8.7,47.6,0.0,14.2,8.8,Heavy rain,1195
2023-12-27,2023-12-27 22:00,9.8,49.6,5.83,0.23,99,16.9,10.5,ENE,1009.0,29.79,100,7.4,45.4,0.0,31.0,19.3,Moderate rain,1189
2023-12-27,2023-12-27 23:00,10.5,50.8,0.41,0.02,98,18.4,11.4,ESE,1008.0,29.76,100,8.1,46.6,0.0,31.8,19.8,Light rain shower,1240
2023-12-28,2023-12-28 00:00,8.8,47.9,2.35,0.09,99,8.6,5.4,ENE,1012.0,29.87,100,7.5,45.5,0.0,15.3,9.5,Light rain,1183
2023-12-28,2023-12-28 01:00,8.8,47.9,3.42,0.13,99,11.5,7.2,ENE,1011.0,29.85,100,7.0,44.6,0.0,21.2,13.2,Moderate rain,1189
2023-12-28,2023-12-28 02:00,8.9,48.0,2.77,0.11,99,10.8,6.7,NE,1010.0,29.81,100,7.2,45.0,0.0,20.7,12.9,Moderate rain,1189
2023-12-28,2023-12-28 03:00,9.1,48.4,1.73,0.07,99,11.2,6.9,ENE,1009.0,29.81,100,7.4,45.2,0.0,21.1,13.1,Light rain,1183
2023-12-28,2023-12-28 04:00,9.3,48.8,1.46,0.06,99,13.0,8.1,ENE,1009.0,29.8,100,7.3,45.2,0.0,23.5,14.6,Light rain,1183
2023-12-28,2023-12-28 05:00,9.3,48.7,0.27,0.01,99,16.6,10.3,ENE,1008.0,29.76,100,6.8,44.3,0.0,31.0,19.3,Light drizzle,1153
2023-12-28,2023-12-28 06:00,9.8,49.7,0.05,0.0,99,10.8,6.7,E,1007.0,29.75,100,8.3,46.9,0.0,19.5,12.1,Fog,1135
2023-12-28,2023-12-28 07:00,9.9,49.8,0.41,0.02,99,4.3,2.7,ESE,1008.0,29.76,100,9.9,49.7,0.0,7.9,4.9,Light drizzle,1153
2023-12-28,2023-12-28 08:00,9.8,49.7,0.14,0.01,99,6.8,4.3,NE,1008.0,29.77,100,9.1,48.3,2.0,12.2,7.6,Fog,1135
2023-12-28,2023-12-28 09:00,9.6,49.3,0.32,0.01,99,9.7,6.0,NNE,1008.0,29.77,100,8.2,46.8,2.0,16.7,10.4,Light drizzle,1153
2023-12-28,2023-12-28 10:00,9.5,49.1,0.05,0.0,99,10.1,6.3,NNE,1008.0,29.78,100,8.0,46.5,2.0,17.3,10.8,Fog,1135
2023-12-28,2023-12-28 11:00,9.7,49.4,0.02,0.0,99,11.2,6.9,NNE,1008.0,29.77,100,8.0,46.5,2.0,19.1,11.9,Fog,1135
2023-12-28,2023-12-28 12:00,9.8,49.7,0.03,0.0,98,10.1,6.3,NNE,1008.0,29.77,100,8.4,47.1,2.0,16.7,10.4,Fog,1135
2023-12-28,2023-12-28 13:00,9.9,49.8,0.03,0.0,98,10.1,6.3,NNE,1007.0,29.74,100,8.5,47.2,2.0,16.4,10.2,Fog,1135
2023-12-28,2023-12-28 14:00,10.0,50.1,0.03,0.0,98,11.2,6.9,NNE,1006.0,29.71,100,8.5,47.3,3.0,17.7,11.0,Fog,1135
2023-12-28,2023-12-28 15:00,10.1,50.2,0.06,0.0,98,9.7,6.0,NNE,1007.0,29.72,100,8.8,47.9,3.0,15.4,9.6,Fog,1135
2023-12-28,2023-12-28 16:00,10.0,50.1,0.1,0.0,98,11.2,6.9,NNE,1007.0,29.72,100,8.5,47.3,3.0,18.0,11.2,Fog,1135
2023-12-28,2023-12-28 17:00,10.0,50.1,0.19,0.01,98,10.1,6.3,NNE,1007.0,29.73,100,8.7,47.6,0.0,16.2,10.0,Light drizzle,1153
2023-12-28,2023-12-28 18:00,9.9,49.9,0.46,0.02,98,10.1,6.3,NNE,1007.0,29.74,100,8.5,47.4,0.0,16.2,10.1,Light drizzle,1153
2023-12-28,2023-12-28 19:00,9.8,49.7,0.53,0.02,98,9.4,5.8,NNE,1008.0,29.76,100,8.6,47.4,0.0,15.1,9.4,Light drizzle,1153
2023-12-28,2023-12-28 20:00,9.8,49.6,0.25,0.01,98,10.1,6.3,NNE,1008.0,29.77,100,8.3,47.0,0.0,16.0,10.0,Light drizzle,1153
2023-12-28,2023-12-28 21:00,9.5,49.1,0.14,0.01,97,10.8,6.7,NE,1008.0,29.77,100,7.9,46.2,0.0,16.8,10.4,Mist,1030
2023-12-28,2023-12-28 22:00,9.3,48.7,0.14,0.01,95,11.2,6.9,NE,1008.0,29.76,100,7.6,45.6,0.0,16.8,10.4,Mist,1030
2023-12-28,2023-12-28 23:00,9.0,48.2,0.16,0.01,93,12.2,7.6,NE,1007.0,29.75,100,7.1,44.7,0.0,18.1,11.2,Light drizzle,1153
2023-12-29,2023-12-29 00:00,8.9,48.0,1.01,0.04,95,7.6,4.7,NNW,1006.0,29.72,100,7.8,46.1,0.0,11.8,7.3,Light rain,1183
2023-12-29,2023-12-29 01:00,8.8,47.8,0.81,0.03,95,8.6,5.4,N,1006.0,29.69,100,7.5,45.4,0.0,13.6,8.5,Light rain,1183
2023-12-29,2023-12-29 02:00,8.7,47.7,0.56,0.02,95,7.9,4.9,N,1005.0,29.68,100,7.5,45.6,0.0,12.3,7.6,Light drizzle,1153
2023-12-29,2023-12-29 03:00,8.7,47.6,0.14,0.01,95,4.7,2.9,NNW,1006.0,29.7,100,8.4,47.1,0.0,7.2,4.5,Mist,1030
2023-12-29,2023-12-29 04:00,8.6,47.5,0.07,0.0,94,4.0,2.5,NNW,1006.0,29.7,100,8.5,47.4,0.0,6.1,3.8,Mist,1030
2023-12-29,2023-12-29 05:00,8.5,47.3,0.01,0.0,94,4.7,2.9,NNW,1006.0,29.69,100,8.2,46.7,0.0,7.3,4.5,Patchy rain possible,1063
2023-12-29,2023-12-29 06:00,8.5,47.3,0.0,0.0,92,4.3,2.7,N,1005.0,29.69,100,8.3,47.0,0.0,6.8,4.2,Overcast,1009
2023-12-29,2023-12-29 07:00,8.4,47.2,0.0,0.0,92,4.3,2.7,N,1005.0,29.69,100,8.2,46.8,0.0,6.9,4.3,Overcast,1009
2023-12-29,2023-12-29 08:00,8.3,47.0,0.0,0.0,91,3.6,2.2,NW,1006.0,29.7,100,8.4,47.1,2.0,6.0,3.7,Overcast,1009
2023-12-29,2023-12-29 09:00,8.5,47.2,0.0,0.0,90,2.9,1.8,WNW,1006.0,29.71,100,8.5,47.2,2.0,4.7,2.9,Overcast,1009
2023-12-29,2023-12-29 10:00,8.8,47.9,0.0,0.0,88,3.6,2.2,WSW,1006.0,29.71,100,9.0,48.1,2.0,5.6,3.5,Overcast,1009
2023-12-29,2023-12-29 11:00,9.7,49.4,0.0,0.0,84,5.0,3.1,WSW,1007.0,29.72,92,9.4,48.9,2.0,7.2,4.5,Overcast,1009
2023-12-29,2023-12-29 12:00,10.6,51.1,0.0,0.0,79,5.8,3.6,W,1006.0,29.72,81,10.2,50.4,3.0,7.9,4.9,Cloudy,1006
2023-12-29,2023-12-29 13:00,11.6,52.8,0.0,0.0,74,6.8,4.3,NW,1006.0,29.7,94,11.1,51.9,3.0,9.1,5.7,Overcast,1009
2023-12-29,2023-12-29 14:00,11.9,53.4,0.01,0.0,70,7.6,4.7,NW,1005.0,29.68,100,11.3,52.4,3.0,10.4,6.5,Patchy rain possible,1063
2023-12-29,2023-12-29 15:00,12.0,53.6,0.04,0.0,67,7.2,4.5,NW,1005.0,29.67,100,11.5,52.7,3.0,10.3,6.4,Patchy rain possible,1063
2023-12-29,2023-12-29 16:00,11.9,53.4,0.06,0.0,65,7.2,4.5,NW,1005.0,29.68,100,11.4,52.5,3.0,10.8,6.7,Patchy rain possible,1063
2023-12-29,2023-12-29 17:00,11.5,52.6,0.0,0.0,66,6.8,4.3,NW,1005.0,29.67,100,11.0,51.7,0.0,10.8,6.7,Overcast,1009
2023-12-29,2023-12-29 18:00,11.2,52.1,0.0,0.0,65,6.5,4.0,NNW,1005.0,29.68,87,10.7,51.2,0.0,10.3,6.4,Cloudy,1006
2023-12-29,2023-12-29 19:00,10.8,51.5,0.0,0.0,65,5.0,3.1,N,1005.0,29.69,86,10.7,51.2,0.0,8.4,5.2,Cloudy,1006
2023-12-29,2023-12-29 20:00,10.5,50.8,0.0,0.0,66,4.3,2.7,NNW,1006.0,29.7,89,10.5,50.9,0.0,7.2,4.5,Overcast,1009
2023-12-29,2023-12-29 21:00,10.1,50.2,0.0,0.0,69,4.3,2.7,NNW,1006.0,29.7,65,10.1,50.2,0.0,6.9,4.3,Cloudy,1006
2023-12-29,2023-12-29 22:00,9.9,49.8,0.0,0.0,71,4.3,2.7,NNW,1005.0,29.69,100,9.8,49.7,0.0,6.7,4.2,Overcast,1009
2023-12-29,2023-12-29 23:00,9.6,49.3,0.0,0.0,72,5.8,3.6,NNE,1005.0,29.68,71,9.1,48.4,0.0,8.9,5.5,Cloudy,1006
2023-12-30,2023-12-30 00:00,6.8,44.2,0.0,0.0,75,10.4,6.5,WSW,1005.0,29.69,7,4.7,40.5,0.0,16.5,10.2,Clear,1000
2023-12-30,2023-12-30 01:00,6.4,43.6,0.0,0.0,75,10.8,6.7,WSW,1005.0,29.67,12,4.2,39.6,0.0,16.8,10.4,Clear,1000
2023-12-30,2023-12-30 02:00,6.0,42.8,0.0,0.0,74,10.8,6.7,WSW,1004.0,29.65,14,3.7,38.6,0.0,16.8,10.5,Clear,1000
2023-12-30,2023-12-30 03:00,5.6,42.2,0.0,0.0,75,9.4,5.8,W,1004.0,29.65,22,3.6,38.4,0.0,15.2,9.4,Clear,1000
2023-12-30,2023-12-30 04:00,5.6,42.0,0.0,0.0,75,10.1,6.3,W,1004.0,29.64,36,3.3,37.9,0.0,16.6,10.3,Partly cloudy,1003
2023-12-30,2023-12-30 05:00,5.6,42.1,0.0,0.0,74,11.2,6.9,W,1004.0,29.64,62,3.1,37.6,0.0,17.8,11.1,Partly cloudy,1003
2023-12-30,2023-12-30 06:00,5.5,41.9,0.0,0.0,74,11.5,7.2,W,1004.0,29.64,46,3.0,37.4,0.0,18.0,11.2,Partly cloudy,1003
2023-12-30,2023-12-30 07:00,5.2,41.4,0.0,0.0,75,14.0,8.7,W,1004.0,29.65,35,2.2,36.0,0.0,21.2,13.2,Partly cloudy,1003
2023-12-30,2023-12-30 08:00,4.9,40.9,0.0,0.0,73,15.8,9.8,W,1005.0,29.67,32,1.5,34.8,2.0,23.2,14.4,Partly cloudy,1003
2023-12-30,2023-12-30 09:00,4.7,40.4,0.0,0.0,70,16.6,10.3,W,1005.0,29.68,17,1.1,34.0,2.0,23.4,14.5,Sunny,1000
2023-12-30,2023-12-30 10:00,4.9,40.8,0.0,0.0,66,18.0,11.2,W,1005.0,29.69,9,1.2,34.2,2.0,23.4,14.5,Sunny,1000
2023-12-30,2023-12-30 11:00,5.5,41.9,0.0,0.0,61,19.8,12.3,W,1006.0,29.7,41,1.7,35.0,3.0,24.8,15.4,Partly cloudy,1003
2023-12-30,2023-12-30 12:00,6.2,43.2,0.0,0.0,58,20.2,12.5,W,1006.0,29.7,29,2.6,36.7,3.0,24.5,15.2,Partly cloudy,1003
2023-12-30,2023-12-30 13:00,7.0,44.6,0.0,0.0,57,20.5,12.8,W,1005.0,29.68,54,3.5,38.4,3.0,24.5,15.2,Partly cloudy,1003
2023-12-30,2023-12-30 14:00,7.7,45.8,0.0,0.0,57,20.5,12.8,W,1005.0,29.67,86,4.4,39.9,2.0,24.7,15.3,Cloudy,1006
2023-12-30,2023-12-30 15:00,7.7,45.8,0.0,0.0,57,21.2,13.2,W,1005.0,29.66,100,4.3,39.7,2.0,27.1,16.9,Overcast,1009
2023-12-30,2023-12-30 16:00,7.4,45.3,0.0,0.0,59,19.1,11.9,W,1005.0,29.68,100,4.2,39.6,2.0,24.9,15.5,Overcast,1009
2023-12-30,2023-12-30 17:00,7.0,44.7,0.0,0.0,63,20.5,12.8,W,1006.0,29.7,94,3.6,38.5,0.0,27.0,16.8,Overcast,1009
2023-12-30,2023-12-30 18:00,6.7,44.1,0.0,0.0,67,20.9,13.0,W,1007.0,29.72,100,3.1,37.7,0.0,28.0,17.4,Overcast,1009
2023-12-30,2023-12-30 19:00,6.5,43.7,0.03,0.0,69,20.5,12.8,W,1007.0,29.74,98,2.9,37.2,0.0,27.9,17.3,Patchy rain possible,1063
2023-12-30,2023-12-30 20:00,6.7,44.1,0.01,0.0,61,19.8,12.3,W,1008.0,29.76,70,3.3,37.9,0.0,27.4,17.0,Patchy rain possible,1063
2023-12-30,2023-12-30 21:00,6.5,43.6,0.01,0.0,61,19.1,11.9,W,1008.0,29.77,78,3.0,37.5,0.0,27.1,16.9,Patchy rain possible,1063
2023-12-30,2023-12-30 22:00,5.8,42.4,0.01,0.0,68,18.7,11.6,W,1009.0,29.78,70,2.2,36.0,0.0,26.6,16.6,Patchy rain possible,1063
